tubeID,Sp1,Sp2,Sp1_Dens,Sp2_Dens,Repeat,Treatment,Block,Combn,Column,Row,Tray,RowBlock,Rows_Box,Cols_Box,BoxNum
1160,PSA,   ,1,NA,h,Hot Safe,B,PSA   ,6,5,1,Lower,12,7,2
1415,SIM,   ,9,NA,e,Hot Safe,B,SIM   ,6,6,1,Upper,13,5,1
1412,SIM,   ,9,NA,b,Hot Safe,B,SIM   ,6,7,1,Upper,11,5,1
1439,SIM,   ,15,NA,e,Hot Safe,B,SIM   ,6,8,1,Upper,11,3,1
1361,SIM,   ,1,NA,e,Hot Safe,B,SIM   ,6,9,1,Upper,10,4,1
1388,SIM,   ,3,NA,b,Hot Safe,B,SIM   ,6,10,1,Upper,11,4,1
1847,SUL,PAN,3,9,b,Hot Safe,B,SULPAN,2,2,2, ,1,2,2
1883,SUL,PAN,9,3,b,Hot Safe,B,SULPAN,2,3,2, ,1,4,2
1835,SUL,PAN,3,6,b,Hot Safe,B,SULPAN,2,4,2, ,1,7,2
1871,SUL,PAN,6,3,b,Hot Safe,B,SULPAN,2,5,2, ,1,5,2
1859,SUL,PAN,3,12,b,Hot Safe,B,SULPAN,2,6,2, ,1,3,2
1823,SUL,PAN,3,3,b,Hot Safe,B,SULPAN,2,7,2, ,1,6,2
1895,SUL,PAN,12,3,b,Hot Safe,B,SULPAN,2,8,2, ,1,1,2
1451,SIM,PAN,3,3,b,Hot Safe,B,SIMPAN,3,2,2, ,5,1,2
1463,SIM,PAN,3,6,b,Hot Safe,B,SIMPAN,3,3,2, ,5,3,2
1475,SIM,PAN,3,9,b,Hot Safe,B,SIMPAN,3,4,2, ,5,5,2
1511,SIM,PAN,9,3,b,Hot Safe,B,SIMPAN,3,5,2, ,8,2,2
1499,SIM,PAN,6,3,b,Hot Safe,B,SIMPAN,3,6,2, ,5,2,2
1487,SIM,PAN,3,12,b,Hot Safe,B,SIMPAN,3,7,2, ,5,6,2
1523,SIM,PAN,12,3,b,Hot Safe,B,SIMPAN,3,8,2, ,5,7,2
623,PAL,BIR,3,12,b,Hot Safe,B,PALBIR,4,2,2, ,4,2,1
659,PAL,BIR,12,3,b,Hot Safe,B,PALBIR,4,3,2, ,4,6,1
647,PAL,BIR,9,3,b,Hot Safe,B,PALBIR,4,4,2, ,4,7,1
611,PAL,BIR,3,9,b,Hot Safe,B,PALBIR,4,5,2, ,4,5,1
635,PAL,BIR,6,3,b,Hot Safe,B,PALBIR,4,6,2, ,4,3,1
587,PAL,BIR,3,3,b,Hot Safe,B,PALBIR,4,7,2, ,4,4,1
599,PAL,BIR,3,6,b,Hot Safe,B,PALBIR,4,8,2, ,4,1,1
1919,SUL,PSA,3,6,b,Hot Safe,B,SULPSA,5,2,2, ,6,6,2
1931,SUL,PSA,3,9,b,Hot Safe,B,SULPSA,5,3,2, ,6,5,2
1955,SUL,PSA,6,3,b,Hot Safe,B,SULPSA,5,4,2, ,6,4,2
1967,SUL,PSA,9,3,b,Hot Safe,B,SULPSA,5,5,2, ,6,1,2
1943,SUL,PSA,3,12,b,Hot Safe,B,SULPSA,5,6,2, ,6,3,2
1979,SUL,PSA,12,3,b,Hot Safe,B,SULPSA,5,7,2, ,6,7,2
1907,SUL,PSA,3,3,b,Hot Safe,B,SULPSA,5,8,2, ,6,2,2
1571,SIM,PSA,3,12,b,Hot Safe,B,SIMPSA,6,2,2, ,8,2,1
1583,SIM,PSA,6,3,b,Hot Safe,B,SIMPSA,6,3,2, ,8,1,1
1607,SIM,PSA,12,3,b,Hot Safe,B,SIMPSA,6,4,2, ,8,4,1
1547,SIM,PSA,3,6,b,Hot Safe,B,SIMPSA,6,5,2, ,8,6,1
1559,SIM,PSA,3,9,b,Hot Safe,B,SIMPSA,6,6,2, ,8,7,1
1535,SIM,PSA,3,3,b,Hot Safe,B,SIMPSA,6,7,2, ,8,5,1
1595,SIM,PSA,9,3,b,Hot Safe,B,SIMPSA,6,8,2, ,8,3,1
1643,SIM,SUL,3,9,b,Hot Safe,B,SIMSUL,7,2,2, ,7,3,2
1679,SIM,SUL,9,3,b,Hot Safe,B,SIMSUL,7,3,2, ,7,5,2
1619,SIM,SUL,3,3,b,Hot Safe,B,SIMSUL,7,4,2, ,7,6,2
1631,SIM,SUL,3,6,b,Hot Safe,B,SIMSUL,7,5,2, ,7,2,2
1667,SIM,SUL,6,3,b,Hot Safe,B,SIMSUL,7,6,2, ,7,1,2
1691,SIM,SUL,12,3,b,Hot Safe,B,SIMSUL,7,7,2, ,7,7,2
1655,SIM,SUL,3,12,b,Hot Safe,B,SIMSUL,7,8,2, ,8,3,2
1307,PSA,PAN,9,3,b,Hot Safe,B,PSAPAN,8,2,2, ,1,7,1
1319,PSA,PAN,12,3,b,Hot Safe,B,PSAPAN,8,3,2, ,1,5,1
1259,PSA,PAN,3,6,b,Hot Safe,B,PSAPAN,8,4,2, ,1,2,1
1295,PSA,PAN,6,3,b,Hot Safe,B,PSAPAN,8,5,2, ,1,3,1
1283,PSA,PAN,3,12,b,Hot Safe,B,PSAPAN,8,6,2, ,1,1,1
1271,PSA,PAN,3,9,b,Hot Safe,B,PSAPAN,8,7,2, ,1,4,1
1247,PSA,PAN,3,3,b,Hot Safe,B,PSAPAN,8,8,2, ,1,6,1
803,PAL,PSA,6,3,b,Hot Safe,B,PALPSA,1,2,3, ,3,5,2
779,PAL,PSA,3,9,b,Hot Safe,B,PALPSA,1,3,3, ,3,3,2
755,PAL,PSA,3,3,b,Hot Safe,B,PALPSA,1,4,3, ,3,1,2
815,PAL,PSA,9,3,b,Hot Safe,B,PALPSA,1,5,3, ,3,4,2
767,PAL,PSA,3,6,b,Hot Safe,B,PALPSA,1,6,3, ,3,2,2
827,PAL,PSA,12,3,b,Hot Safe,B,PALPSA,1,7,3, ,3,6,2
791,PAL,PSA,3,12,b,Hot Safe,B,PALPSA,1,8,3, ,3,7,2
371,BIR,SIM,12,3,b,Hot Safe,B,BIRSIM,2,2,3, ,6,4,1
323,BIR,SIM,3,9,b,Hot Safe,B,BIRSIM,2,3,3, ,6,5,1
299,BIR,SIM,3,3,b,Hot Safe,B,BIRSIM,2,4,3, ,6,3,1
335,BIR,SIM,3,12,b,Hot Safe,B,BIRSIM,2,5,3, ,6,1,1
359,BIR,SIM,9,3,b,Hot Safe,B,BIRSIM,2,6,3, ,6,7,1
311,BIR,SIM,3,6,b,Hot Safe,B,BIRSIM,2,7,3, ,6,2,1
347,BIR,SIM,6,3,b,Hot Safe,B,BIRSIM,2,8,3, ,6,6,1
155,BIR,PAN,3,9,b,Hot Safe,B,BIRPAN,3,2,3, ,5,2,1
203,BIR,PAN,12,3,b,Hot Safe,B,BIRPAN,3,3,3, ,5,3,1
143,BIR,PAN,3,6,b,Hot Safe,B,BIRPAN,3,4,3, ,5,7,1
179,BIR,PAN,6,3,b,Hot Safe,B,BIRPAN,3,5,3, ,5,1,1
191,BIR,PAN,9,3,b,Hot Safe,B,BIRPAN,3,6,3, ,9,2,1
131,BIR,PAN,3,3,b,Hot Safe,B,BIRPAN,3,7,3, ,5,5,1
167,BIR,PAN,3,12,b,Hot Safe,B,BIRPAN,3,8,3, ,5,6,1
971,PAL,SUL,6,3,b,Hot Safe,B,PALSUL,4,2,3, ,7,1,1
923,PAL,SUL,3,3,b,Hot Safe,B,PALSUL,4,3,3, ,7,7,1
935,PAL,SUL,3,6,b,Hot Safe,B,PALSUL,4,4,3, ,7,2,1
959,PAL,SUL,3,12,b,Hot Safe,B,PALSUL,4,5,3, ,7,3,1
947,PAL,SUL,3,9,b,Hot Safe,B,PALSUL,4,6,3, ,7,5,1
995,PAL,SUL,12,3,b,Hot Safe,B,PALSUL,4,7,3, ,9,3,1
983,PAL,SUL,9,3,b,Hot Safe,B,PALSUL,4,8,3, ,7,6,1
875,PAL,SIM,3,12,b,Hot Safe,B,PALSIM,5,2,3, ,4,5,2
839,PAL,SIM,3,3,b,Hot Safe,B,PALSIM,5,3,3, ,4,6,2
887,PAL,SIM,6,3,b,Hot Safe,B,PALSIM,5,4,3, ,4,2,2
899,PAL,SIM,9,3,b,Hot Safe,B,PALSIM,5,5,3, ,4,1,2
911,PAL,SIM,12,3,b,Hot Safe,B,PALSIM,5,6,3, ,4,4,2
863,PAL,SIM,3,9,b,Hot Safe,B,PALSIM,5,7,3, ,4,7,2
851,PAL,SIM,3,6,b,Hot Safe,B,PALSIM,5,8,3, ,4,3,2
719,PAL,PAN,6,3,b,Hot Safe,B,PALPAN,6,2,3, ,3,7,1
671,PAL,PAN,3,3,b,Hot Safe,B,PALPAN,6,3,3, ,3,5,1
695,PAL,PAN,3,9,b,Hot Safe,B,PALPAN,6,4,3, ,3,1,1
707,PAL,PAN,3,12,b,Hot Safe,B,PALPAN,6,5,3, ,3,4,1
743,PAL,PAN,12,3,b,Hot Safe,B,PALPAN,6,6,3, ,3,2,1
683,PAL,PAN,3,6,b,Hot Safe,B,PALPAN,6,7,3, ,3,6,1
731,PAL,PAN,9,3,b,Hot Safe,B,PALPAN,6,8,3, ,3,3,1
287,BIR,PSA,12,3,b,Hot Safe,B,BIRPSA,7,2,3, ,2,7,1
239,BIR,PSA,3,9,b,Hot Safe,B,BIRPSA,7,3,3, ,2,5,1
215,BIR,PSA,3,3,b,Hot Safe,B,BIRPSA,7,4,3, ,2,6,1
227,BIR,PSA,3,6,b,Hot Safe,B,BIRPSA,7,5,3, ,2,3,1
251,BIR,PSA,3,12,b,Hot Safe,B,BIRPSA,7,6,3, ,2,2,1
263,BIR,PSA,6,3,b,Hot Safe,B,BIRPSA,7,7,3, ,9,1,1
275,BIR,PSA,9,3,b,Hot Safe,B,BIRPSA,7,8,3, ,2,1,1
455,BIR,SUL,12,3,b,Hot Safe,B,BIRSUL,8,2,3, ,2,1,2
443,BIR,SUL,9,3,b,Hot Safe,B,BIRSUL,8,3,3, ,2,5,2
395,BIR,SUL,3,6,b,Hot Safe,B,BIRSUL,8,4,3, ,2,7,2
419,BIR,SUL,3,12,b,Hot Safe,B,BIRSUL,8,5,3, ,2,3,2
383,BIR,SUL,3,3,b,Hot Safe,B,BIRSUL,8,6,3, ,8,1,2
431,BIR,SUL,6,3,b,Hot Safe,B,BIRSUL,8,7,3, ,2,6,2
407,BIR,SUL,3,9,b,Hot Safe,B,BIRSUL,8,8,3, ,2,2,2
1746,SUL,   ,3,NA,f,Cold Para,C,SUL   ,1,1,1,Lower,9,3,2
1701,SUL,   ,1,NA,i,Cold Para,C,SUL   ,1,2,1,Lower,10,3,2
1791,SUL,   ,15,NA,c,Cold Para,C,SUL   ,1,3,1,Lower,11,1,2
1704,SUL,   ,1,NA,l,Cold Para,C,SUL   ,1,4,1,Lower,12,1,2
1695,SUL,   ,1,NA,c,Cold Para,C,SUL   ,1,5,1,Lower,10,2,2
1770,SUL,   ,9,NA,f,Cold Para,C,SUL   ,1,6,1,Upper,9,5,1
1794,SUL,   ,15,NA,f,Cold Para,C,SUL   ,1,7,1,Upper,13,7,1
1698,SUL,   ,1,NA,f,Cold Para,C,SUL   ,1,8,1,Upper,12,5,1
1767,SUL,   ,9,NA,c,Cold Para,C,SUL   ,1,9,1,Upper,12,3,1
1743,SUL,   ,3,NA,c,Cold Para,C,SUL   ,1,10,1,Upper,10,1,1
1398,SIM,   ,9,NA,f,Cold Para,C,SIM   ,2,1,1,Lower,10,5,2
1326,SIM,   ,1,NA,f,Cold Para,C,SIM   ,2,2,1,Lower,9,2,2
1329,SIM,   ,1,NA,i,Cold Para,C,SIM   ,2,3,1,Lower,8,4,2
1374,SIM,   ,3,NA,f,Cold Para,C,SIM   ,2,4,1,Lower,10,1,2
1419,SIM,   ,15,NA,c,Cold Para,C,SIM   ,2,5,1,Lower,12,6,2
1191,PSA,   ,9,NA,c,Cold Para,C,PSA   ,2,6,1,Upper,11,6,1
1122,PSA,   ,1,NA,f,Cold Para,C,PSA   ,2,7,1,Upper,12,6,1
1128,PSA,   ,1,NA,l,Cold Para,C,PSA   ,2,8,1,Upper,12,1,1
1125,PSA,   ,1,NA,i,Cold Para,C,PSA   ,2,9,1,Upper,11,1,1
1167,PSA,   ,3,NA,c,Cold Para,C,PSA   ,2,10,1,Upper,13,2,1
1008,PAN,   ,1,NA,l,Cold Para,C,PAN   ,3,1,1,Lower,11,5,2
1071,PAN,   ,9,NA,c,Cold Para,C,PAN   ,3,2,1,Lower,11,6,2
1050,PAN,   ,3,NA,f,Cold Para,C,PAN   ,3,3,1,Lower,9,6,2
1098,PAN,   ,15,NA,f,Cold Para,C,PAN   ,3,4,1,Lower,9,7,2
1005,PAN,   ,1,NA,i,Cold Para,C,PAN   ,3,5,1,Lower,11,2,2
459,PAL,   ,1,NA,c,Cold Para,C,PAL   ,3,6,1,Upper,13,1,1
465,PAL,   ,1,NA,i,Cold Para,C,PAL   ,3,7,1,Upper,10,4,1
462,PAL,   ,1,NA,f,Cold Para,C,PAL   ,3,8,1,Upper,11,3,1
510,PAL,   ,3,NA,f,Cold Para,C,PAL   ,3,9,1,Upper,10,5,1
558,PAL,   ,15,NA,f,Cold Para,C,PAL   ,3,10,1,Upper,10,6,1
1218,PSA,   ,15,NA,f,Cold Para,C,PSA   ,4,1,1,Lower,12,4,2
1119,PSA,   ,1,NA,c,Cold Para,C,PSA   ,4,2,1,Lower,9,5,2
1194,PSA,   ,9,NA,f,Cold Para,C,PSA   ,4,3,1,Lower,8,6,2
1170,PSA,   ,3,NA,f,Cold Para,C,PSA   ,4,4,1,Lower,10,4,2
1215,PSA,   ,15,NA,c,Cold Para,C,PSA   ,4,5,1,Lower,12,2,2
1332,SIM,   ,1,NA,l,Cold Para,C,SIM   ,4,6,1,Upper,12,2,1
1395,SIM,   ,9,NA,c,Cold Para,C,SIM   ,4,7,1,Upper,13,5,1
1422,SIM,   ,15,NA,f,Cold Para,C,SIM   ,4,8,1,Upper,11,4,1
1371,SIM,   ,3,NA,c,Cold Para,C,SIM   ,4,9,1,Upper,11,7,1
1323,SIM,   ,1,NA,c,Cold Para,C,SIM   ,4,10,1,Upper,9,6,1
468,PAL,   ,1,NA,l,Cold Para,C,PAL   ,5,1,1,Lower,10,6,2
555,PAL,   ,15,NA,c,Cold Para,C,PAL   ,5,2,1,Lower,12,3,2
534,PAL,   ,9,NA,f,Cold Para,C,PAL   ,5,3,1,Lower,12,5,2
507,PAL,   ,3,NA,c,Cold Para,C,PAL   ,5,4,1,Lower,11,3,2
531,PAL,   ,9,NA,c,Cold Para,C,PAL   ,5,5,1,Lower,8,7,2
12,BIR,   ,1,NA,l,Cold Para,C,BIR   ,5,6,1,Upper,10,2,1
9,BIR,   ,1,NA,i,Cold Para,C,BIR   ,5,7,1,Upper,10,7,1
99,BIR,   ,15,NA,c,Cold Para,C,BIR   ,5,8,1,Upper,11,5,1
102,BIR,   ,15,NA,f,Cold Para,C,BIR   ,5,9,1,Upper,10,3,1
78,BIR,   ,9,NA,f,Cold Para,C,BIR   ,5,10,1,Upper,13,3,1
54,BIR,   ,3,NA,f,Cold Para,C,BIR   ,6,1,1,Lower,9,1,2
6,BIR,   ,1,NA,f,Cold Para,C,BIR   ,6,2,1,Lower,11,7,2
75,BIR,   ,9,NA,c,Cold Para,C,BIR   ,6,3,1,Lower,8,5,2
51,BIR,   ,3,NA,c,Cold Para,C,BIR   ,6,4,1,Lower,12,7,2
3,BIR,   ,1,NA,c,Cold Para,C,BIR   ,6,5,1,Lower,10,7,2
1095,PAN,   ,15,NA,c,Cold Para,C,PAN   ,6,6,1,Upper,9,7,1
999,PAN,   ,1,NA,c,Cold Para,C,PAN   ,6,7,1,Upper,11,2,1
1047,PAN,   ,3,NA,c,Cold Para,C,PAN   ,6,8,1,Upper,13,4,1
1074,PAN,   ,9,NA,f,Cold Para,C,PAN   ,6,9,1,Upper,13,6,1
1002,PAN,   ,1,NA,f,Cold Para,C,PAN   ,6,10,1,Upper,12,7,1
939,PAL,SUL,3,9,c,Cold Para,C,PALSUL,2,2,2, ,7,2,2
915,PAL,SUL,3,3,c,Cold Para,C,PALSUL,2,3,2, ,7,1,2
927,PAL,SUL,3,6,c,Cold Para,C,PALSUL,2,4,2, ,7,5,2
963,PAL,SUL,6,3,c,Cold Para,C,PALSUL,2,5,2, ,8,3,2
951,PAL,SUL,3,12,c,Cold Para,C,PALSUL,2,6,2, ,7,7,2
975,PAL,SUL,9,3,c,Cold Para,C,PALSUL,2,7,2, ,7,3,2
987,PAL,SUL,12,3,c,Cold Para,C,PALSUL,2,8,2, ,7,6,2
339,BIR,SIM,6,3,c,Cold Para,C,BIRSIM,3,2,2, ,6,4,2
363,BIR,SIM,12,3,c,Cold Para,C,BIRSIM,3,3,2, ,6,3,2
327,BIR,SIM,3,12,c,Cold Para,C,BIRSIM,3,4,2, ,6,7,2
351,BIR,SIM,9,3,c,Cold Para,C,BIRSIM,3,5,2, ,6,5,2
303,BIR,SIM,3,6,c,Cold Para,C,BIRSIM,3,6,2, ,6,2,2
315,BIR,SIM,3,9,c,Cold Para,C,BIRSIM,3,7,2, ,6,6,2
291,BIR,SIM,3,3,c,Cold Para,C,BIRSIM,3,8,2, ,6,1,2
1863,SUL,PAN,6,3,c,Cold Para,C,SULPAN,4,2,2, ,2,6,2
1827,SUL,PAN,3,6,c,Cold Para,C,SULPAN,4,3,2, ,8,1,2
1815,SUL,PAN,3,3,c,Cold Para,C,SULPAN,4,4,2, ,2,2,2
1887,SUL,PAN,12,3,c,Cold Para,C,SULPAN,4,5,2, ,2,1,2
1875,SUL,PAN,9,3,c,Cold Para,C,SULPAN,4,6,2, ,2,5,2
1839,SUL,PAN,3,9,c,Cold Para,C,SULPAN,4,7,2, ,2,3,2
1851,SUL,PAN,3,12,c,Cold Para,C,SULPAN,4,8,2, ,2,7,2
123,BIR,PAN,3,3,c,Cold Para,C,BIRPAN,5,2,2, ,4,3,1
147,BIR,PAN,3,9,c,Cold Para,C,BIRPAN,5,3,2, ,4,2,1
171,BIR,PAN,6,3,c,Cold Para,C,BIRPAN,5,4,2, ,4,5,1
183,BIR,PAN,9,3,c,Cold Para,C,BIRPAN,5,5,2, ,4,1,1
195,BIR,PAN,12,3,c,Cold Para,C,BIRPAN,5,6,2, ,4,4,1
159,BIR,PAN,3,12,c,Cold Para,C,BIRPAN,5,7,2, ,4,7,1
135,BIR,PAN,3,6,c,Cold Para,C,BIRPAN,5,8,2, ,4,6,1
1683,SIM,SUL,12,3,c,Cold Para,C,SIMSUL,6,2,2, ,7,5,1
1671,SIM,SUL,9,3,c,Cold Para,C,SIMSUL,6,3,2, ,7,1,1
1623,SIM,SUL,3,6,c,Cold Para,C,SIMSUL,6,4,2, ,7,2,1
1659,SIM,SUL,6,3,c,Cold Para,C,SIMSUL,6,5,2, ,7,7,1
1647,SIM,SUL,3,12,c,Cold Para,C,SIMSUL,6,6,2, ,7,3,1
1635,SIM,SUL,3,9,c,Cold Para,C,SIMSUL,6,7,2, ,9,3,1
1611,SIM,SUL,3,3,c,Cold Para,C,SIMSUL,6,8,2, ,7,6,1
1899,SUL,PSA,3,3,c,Cold Para,C,SULPSA,7,2,2, ,8,1,1
1959,SUL,PSA,9,3,c,Cold Para,C,SULPSA,7,3,2, ,8,6,1
1923,SUL,PSA,3,9,c,Cold Para,C,SULPSA,7,4,2, ,8,5,1
1971,SUL,PSA,12,3,c,Cold Para,C,SULPSA,7,5,2, ,8,2,1
1935,SUL,PSA,3,12,c,Cold Para,C,SULPSA,7,6,2, ,8,3,1
1911,SUL,PSA,3,6,c,Cold Para,C,SULPSA,7,7,2, ,8,4,1
1947,SUL,PSA,6,3,c,Cold Para,C,SULPSA,7,8,2, ,8,7,1
1479,SIM,PAN,3,12,c,Cold Para,C,SIMPAN,8,2,2, ,5,2,1
1515,SIM,PAN,12,3,c,Cold Para,C,SIMPAN,8,3,2, ,5,3,1
1491,SIM,PAN,6,3,c,Cold Para,C,SIMPAN,8,4,2, ,9,2,1
1503,SIM,PAN,9,3,c,Cold Para,C,SIMPAN,8,5,2, ,5,5,1
1455,SIM,PAN,3,6,c,Cold Para,C,SIMPAN,8,6,2, ,5,1,1
1443,SIM,PAN,3,3,c,Cold Para,C,SIMPAN,8,7,2, ,5,6,1
1467,SIM,PAN,3,9,c,Cold Para,C,SIMPAN,8,8,2, ,5,7,1
1539,SIM,PSA,3,6,c,Cold Para,C,SIMPSA,1,2,3, ,6,1,1
1587,SIM,PSA,9,3,c,Cold Para,C,SIMPSA,1,3,3, ,6,2,1
1563,SIM,PSA,3,12,c,Cold Para,C,SIMPSA,1,4,3, ,6,6,1
1575,SIM,PSA,6,3,c,Cold Para,C,SIMPSA,1,5,3, ,6,7,1
1599,SIM,PSA,12,3,c,Cold Para,C,SIMPSA,1,6,3, ,6,4,1
1551,SIM,PSA,3,9,c,Cold Para,C,SIMPSA,1,7,3, ,6,5,1
1527,SIM,PSA,3,3,c,Cold Para,C,SIMPSA,1,8,3, ,6,3,1
411,BIR,SUL,3,12,c,Cold Para,C,BIRSUL,2,2,3, ,5,5,2
375,BIR,SUL,3,3,c,Cold Para,C,BIRSUL,2,3,3, ,5,2,2
435,BIR,SUL,9,3,c,Cold Para,C,BIRSUL,2,4,3, ,5,1,2
447,BIR,SUL,12,3,c,Cold Para,C,BIRSUL,2,5,3, ,5,6,2
423,BIR,SUL,6,3,c,Cold Para,C,BIRSUL,2,6,3, ,5,7,2
399,BIR,SUL,3,9,c,Cold Para,C,BIRSUL,2,7,3, ,8,2,2
387,BIR,SUL,3,6,c,Cold Para,C,BIRSUL,2,8,3, ,5,3,2
1299,PSA,PAN,9,3,c,Cold Para,C,PSAPAN,3,2,3, ,1,1,2
1251,PSA,PAN,3,6,c,Cold Para,C,PSAPAN,3,3,3, ,1,4,2
1239,PSA,PAN,3,3,c,Cold Para,C,PSAPAN,3,4,3, ,1,6,2
1311,PSA,PAN,12,3,c,Cold Para,C,PSAPAN,3,5,3, ,1,2,2
1275,PSA,PAN,3,12,c,Cold Para,C,PSAPAN,3,6,3, ,1,5,2
1263,PSA,PAN,3,9,c,Cold Para,C,PSAPAN,3,7,3, ,1,3,2
1287,PSA,PAN,6,3,c,Cold Para,C,PSAPAN,3,8,3, ,1,7,2
759,PAL,PSA,3,6,c,Cold Para,C,PALPSA,4,2,3, ,4,2,2
795,PAL,PSA,6,3,c,Cold Para,C,PALPSA,4,3,3, ,4,4,2
783,PAL,PSA,3,12,c,Cold Para,C,PALPSA,4,4,3, ,4,7,2
819,PAL,PSA,12,3,c,Cold Para,C,PALPSA,4,5,3, ,4,3,2
807,PAL,PSA,9,3,c,Cold Para,C,PALPSA,4,6,3, ,4,5,2
771,PAL,PSA,3,9,c,Cold Para,C,PALPSA,4,7,3, ,4,1,2
747,PAL,PSA,3,3,c,Cold Para,C,PALPSA,4,8,3, ,4,6,2
255,BIR,PSA,6,3,c,Cold Para,C,BIRPSA,5,2,3, ,3,1,1
219,BIR,PSA,3,6,c,Cold Para,C,BIRPSA,5,3,3, ,3,3,1
243,BIR,PSA,3,12,c,Cold Para,C,BIRPSA,5,4,3, ,3,4,1
279,BIR,PSA,12,3,c,Cold Para,C,BIRPSA,5,5,3, ,3,2,1
267,BIR,PSA,9,3,c,Cold Para,C,BIRPSA,5,6,3, ,3,7,1
207,BIR,PSA,3,3,c,Cold Para,C,BIRPSA,5,7,3, ,3,5,1
231,BIR,PSA,3,9,c,Cold Para,C,BIRPSA,5,8,3, ,3,6,1
675,PAL,PAN,3,6,c,Cold Para,C,PALPAN,6,2,3, ,3,2,2
723,PAL,PAN,9,3,c,Cold Para,C,PALPAN,6,3,3, ,3,3,2
687,PAL,PAN,3,9,c,Cold Para,C,PALPAN,6,4,3, ,3,4,2
663,PAL,PAN,3,3,c,Cold Para,C,PALPAN,6,5,3, ,3,7,2
735,PAL,PAN,12,3,c,Cold Para,C,PALPAN,6,6,3, ,3,6,2
699,PAL,PAN,3,12,c,Cold Para,C,PALPAN,6,7,3, ,3,5,2
711,PAL,PAN,6,3,c,Cold Para,C,PALPAN,6,8,3, ,3,1,2
603,PAL,BIR,3,9,c,Cold Para,C,PALBIR,7,2,3, ,2,6,1
639,PAL,BIR,9,3,c,Cold Para,C,PALBIR,7,3,3, ,9,1,1
615,PAL,BIR,3,12,c,Cold Para,C,PALBIR,7,4,3, ,2,3,1
651,PAL,BIR,12,3,c,Cold Para,C,PALBIR,7,5,3, ,2,5,1
591,PAL,BIR,3,6,c,Cold Para,C,PALBIR,7,6,3, ,2,2,1
579,PAL,BIR,3,3,c,Cold Para,C,PALBIR,7,7,3, ,2,1,1
627,PAL,BIR,6,3,c,Cold Para,C,PALBIR,7,8,3, ,2,7,1
903,PAL,SIM,12,3,c,Cold Para,C,PALSIM,8,2,3, ,1,2,1
831,PAL,SIM,3,3,c,Cold Para,C,PALSIM,8,3,3, ,1,3,1
891,PAL,SIM,9,3,c,Cold Para,C,PALSIM,8,4,3, ,1,1,1
879,PAL,SIM,6,3,c,Cold Para,C,PALSIM,8,5,3, ,1,7,1
867,PAL,SIM,3,12,c,Cold Para,C,PALSIM,8,6,3, ,1,4,1
855,PAL,SIM,3,9,c,Cold Para,C,PALSIM,8,7,3, ,1,6,1
843,PAL,SIM,3,6,c,Cold Para,C,PALSIM,8,8,3, ,1,5,1
1716,SUL,   ,1,NA,l,Cold Safe,C,SUL   ,1,1,1,Lower,9,6,2
1776,SUL,   ,9,NA,f,Cold Safe,C,SUL   ,1,2,1,Lower,10,2,2
1713,SUL,   ,1,NA,i,Cold Safe,C,SUL   ,1,3,1,Lower,10,3,2
1800,SUL,   ,15,NA,f,Cold Safe,C,SUL   ,1,4,1,Lower,10,7,2
1707,SUL,   ,1,NA,c,Cold Safe,C,SUL   ,1,5,1,Lower,8,5,2
474,PAL,   ,1,NA,f,Cold Safe,C,PAL   ,1,6,1,Upper,13,3,1
564,PAL,   ,15,NA,f,Cold Safe,C,PAL   ,1,7,1,Upper,12,1,1
471,PAL,   ,1,NA,c,Cold Safe,C,PAL   ,1,8,1,Upper,12,6,1
477,PAL,   ,1,NA,i,Cold Safe,C,PAL   ,1,9,1,Upper,10,5,1
537,PAL,   ,9,NA,c,Cold Safe,C,PAL   ,1,10,1,Upper,9,6,1
57,BIR,   ,3,NA,c,Cold Safe,C,BIR   ,2,1,1,Lower,10,1,2
60,BIR,   ,3,NA,f,Cold Safe,C,BIR   ,2,2,1,Lower,10,6,2
18,BIR,   ,1,NA,f,Cold Safe,C,BIR   ,2,3,1,Lower,11,2,2
24,BIR,   ,1,NA,l,Cold Safe,C,BIR   ,2,4,1,Lower,9,2,2
15,BIR,   ,1,NA,c,Cold Safe,C,BIR   ,2,5,1,Lower,9,3,2
1137,PSA,   ,1,NA,i,Cold Safe,C,PSA   ,2,6,1,Upper,9,7,1
1173,PSA,   ,3,NA,c,Cold Safe,C,PSA   ,2,7,1,Upper,10,6,1
1140,PSA,   ,1,NA,l,Cold Safe,C,PSA   ,2,8,1,Upper,11,2,1
1134,PSA,   ,1,NA,f,Cold Safe,C,PSA   ,2,9,1,Upper,10,3,1
1200,PSA,   ,9,NA,f,Cold Safe,C,PSA   ,2,10,1,Upper,11,5,1
1176,PSA,   ,3,NA,f,Cold Safe,C,PSA   ,3,1,1,Lower,11,5,2
1221,PSA,   ,15,NA,c,Cold Safe,C,PSA   ,3,2,1,Lower,11,7,2
1197,PSA,   ,9,NA,c,Cold Safe,C,PSA   ,3,3,1,Lower,9,5,2
1131,PSA,   ,1,NA,c,Cold Safe,C,PSA   ,3,4,1,Lower,12,5,2
1224,PSA,   ,15,NA,f,Cold Safe,C,PSA   ,3,5,1,Lower,12,4,2
21,BIR,   ,1,NA,i,Cold Safe,C,BIR   ,3,6,1,Upper,11,4,1
108,BIR,   ,15,NA,f,Cold Safe,C,BIR   ,3,7,1,Upper,13,2,1
